X,Y,P_Puntaje_2019,P_Puntaje_2020,P_Puntaje_2021,P_Puntaje_2022,EVALUADOS,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Sector,CALENDARIO,GENERO,COD_LOCA,upz,CLASE_TIPO,Categoria,DENSITY
-74.112814739883,4.5903046968126,272.6923077,272.3076923,265,285.7692308,39,55,55,50,51,56,1,1,3,15,38,4,2,217.137387873
-74.0892585802086,4.58193937467251,296.5384615,298.0769231,296.9230769,294.6153846,81,62,59,58,57,64,1,1,1,4,33,4,1,199.075121954
-74.0728801698601,4.74875474804704,323.4615385,314.6153846,333.8461538,315,41,67,67,66,64,76,1,1,1,11,23,4,1,86.8547095276
-74.1041140497065,4.57545692624189,299.2307692,274.6153846,275.7692308,296.1538462,39,58,54,54,53,60,1,1,5,18,36,4,2,235.877289564
-74.1546398000483,4.61796942911937,265,263.8461538,273.8461538,286.1538462,70,57,56,52,54,55,1,1,5,8,47,4,3,285.522465006
-74.1438250703777,4.59783032398647,274.6153846,266.9230769,286.1538462,273.0769231,49,60,58,54,56,60,1,1,5,8,45,4,2,219.650105747
-74.134787510173,4.6267419665679,305,300.3846154,298.0769231,299.2307692,90,63,59,58,57,64,1,1,5,8,44,4,1,222.023079759
-74.0429087903989,4.75457677738182,338.4615385,334.6153846,346.5384615,341.9230769,97,69,72,67,66,79,1,1,5,1,10,4,1,49.3969468097
-74.064862260385,4.62054575884867,353.8759947,340.7692308,346.5384615,336.5384615,121,68,71,67,67,82,1,3,5,3,91,4,1,40.214988777
-74.106512009831,4.66911647606913,320.7692308,306.1538462,313.4615385,322.3076923,66,64,64,61,60,68,1,1,5,10,31,4,1,211.322992578
-74.1068164102532,4.60247992193421,266.1538462,271.5384615,259.2307692,275.3846154,36,56,53,48,50,53,1,1,5,16,40,4,3,237.134316238
-74.0879036800117,4.72310790078791,305.7692308,312.3076923,309.6153846,319.6153846,71,63,64,59,61,64,1,1,5,11,28,4,1,425.30735871
-74.0914782103762,4.59442238955935,286.1538462,264.6153846,298.4615385,306.9230769,21,62,61,58,58,59,1,1,1,14,37,4,2,224.909701485
-74.1077409796999,4.59580931863532,283.8461538,280,265.3846154,289.2307692,22,55,55,50,52,54,1,1,5,15,38,4,2,217.137387873
-74.0722974300404,4.6642960019775,260.3846154,276.5384615,291.5384615,293.8461538,18,59,59,57,57,62,1,1,5,12,98,4,2,198.262433299
-74.1277363496403,4.58446580380651,295.7692308,293.0769231,289.2307692,301.5384615,76,60,60,56,55,59,1,1,5,18,39,4,1,226.849943649
-74.127858369602,4.60744365305296,278.8461538,291.9230769,282.3076923,289.6153846,43,58,58,54,54,62,1,1,5,16,41,4,2,225.660695821
-74.1444321500501,4.62699198660439,276.1538462,268.0769231,275.3846154,275.7692308,36,58,55,53,53,59,1,1,5,8,44,4,2,222.023079759
-74.1427416500428,4.54918313057734,228.0769231,263.4615385,253.4615385,271.9230769,12,54,52,47,51,47,1,1,5,19,67,4,4,277.409159592
-74.1230436404276,4.57578764004806,273.4615385,283.4615385,283.4615385,282.3076923,37,59,58,54,55,59,1,1,5,18,39,4,2,226.849943649
-74.0949734895697,4.707513350936,258.991453,267.6636051,278.3304196,269.4471154,44,59,55,55,52,59,1,1,5,10,29,4,2,395.72206025
-74.1302552795959,4.6112799929702,266.9230769,258.8461538,260.7692308,248.0769231,24,56,52,49,50,57,1,1,5,8,44,4,3,222.023079759
-74.0658127004134,4.65656550989891,301.5384615,289.6153846,286.5384615,305.3846154,31,60,59,54,56,58,1,1,5,12,98,4,1,198.262433299
-74.1124364503337,4.62086267964761,301.5384615,305.3846154,300.7692308,311.1538462,51,63,60,60,57,62,1,1,5,16,43,4,1,233.05811403
-74.0624152100252,4.66707554459733,289.2307692,281.9230769,292.6923077,305.3846154,25,59,59,57,58,62,1,1,5,12,98,4,1,198.262433299
-74.0729975697863,4.59607065342525,323.8461538,305,312.6923077,313.0769231,8,65,62,62,58,72,1,1,1,17,94,4,1,116.952210302
-74.0861347696565,4.57774836577021,279.2307692,282.3076923,290.3846154,279.2307692,33,61,59,56,55,62,1,1,1,4,33,4,2,199.075121954
-74.0810806601201,4.61205304440597,306.5384615,295.3846154,303.0769231,306.9230769,102,63,62,58,58,65,1,1,5,14,102,4,1,115.75098835
-74.1537307903208,4.6124125339179,263.8461538,269.2307692,273.4615385,271.5384615,51,59,54,53,52,57,1,1,5,8,48,4,2,342.204666539
-74.0279421597744,4.74109185569794,293.4615385,293.0769231,273.4615385,288.0769231,45,58,53,53,53,60,1,1,5,1,11,4,2,264.024478433
-74.1125598501077,4.70127716205322,286.9230769,292.3076923,290.3846154,297.6923077,89,61,58,56,56,62,1,1,5,10,30,6,1,268.675374031
-74.0784394101656,4.67097069182571,270.3846154,261.9230769,276.1538462,285.7692308,22,59,53,54,54,58,1,1,5,12,22,4,3,293.179189433
-74.0920455899029,4.66854244667408,328.4615385,320.3846154,321.1538462,328.8461538,290,65,66,62,61,73,1,1,5,10,26,4,1,234.204297324
-74.1198368695607,4.69579085237105,284.6153846,280,275,287.6923077,64,57,56,53,52,61,1,1,5,10,73,4,2,268.783871617
-74.1053186599598,4.68935763291307,298.0769231,298.4615385,278.0769231,290.7692308,14,58,55,51,57,60,1,1,5,10,30,4,2,268.675374031
-74.0467154400429,4.66801457673051,346.1538462,340.7692308,338.8461538,344.2307692,96,68,68,67,63,83,1,3,5,2,88,4,1,91.5624103635
-74.0501708600889,4.64704431182254,337.3076923,313.0769231,326.9230769,326.5384615,72,63,68,62,62,85,1,3,5,2,90,4,1,130.403680685
-74.1140582498831,4.60472825534495,296.1538462,300.7692308,301.5384615,307.3076923,43,62,62,57,59,64,1,1,5,16,40,4,1,237.134316238
-74.092767999783,4.55136192795653,248.0769231,238.8461538,245,252.6923077,62,53,48,47,48,49,1,1,5,4,50,4,4,265.121012922
-74.1433954600762,4.57795008188527,318.8461538,325.3846154,318.4615385,323.8461538,73,64,67,61,61,69,1,1,5,6,42,4,1,219.024920058
-74.0645913500549,4.58858287477859,231.9230769,243.8461538,262.6923077,273.8461538,28,57,53,50,50,53,1,1,5,3,96,4,3,231.346380648
-74.120084459626,4.60066426234631,268.0769231,260,259.6153846,278.0769231,30,55,52,49,50,57,1,1,5,16,41,4,2,225.660695821
-74.0904939900997,4.73640493323168,296.5384615,304.2307692,297.6923077,305.7692308,49,61,60,59,57,63,1,1,5,11,28,4,1,425.30735871
-74.10437343016,4.57050985477768,283.4615385,287.3076923,293.4615385,298.0769231,43,61,62,56,54,64,1,1,5,18,36,4,2,235.877289564
-74.1181003901839,4.70498410014062,277.3076923,277.6923077,296.9230769,295,19,61,61,56,57,67,1,1,5,10,73,4,2,268.783871617
-74.1483553300511,4.58787804538367,256.5384615,266.9230769,263.0769231,271.1538462,49,57,51,51,50,57,1,1,5,6,42,4,2,219.024920058
-74.1141508203748,4.51279878531489,272.6923077,248.8461538,259.2307692,269.6153846,19,56,52,49,50,53,1,1,5,5,57,4,3,257.824482571
-74.1104975302178,4.70427934413988,248.4615385,244.2307692,239.6153846,275.3846154,13,51,47,47,46,50,1,1,5,10,30,4,3,268.675374031
-74.1439142003219,4.72160783279429,286.9230769,285.7692308,295.3846154,288.4615385,37,61,60,57,58,60,1,1,5,10,74,4,1,222.634971795
-74.1188517303077,4.74526075843509,272.3076923,302.6923077,281.9230769,280,54,59,59,52,56,55,1,1,5,11,71,5,2,306.418065453
-74.0681044796713,4.58770270359006,240.7692308,240.3846154,240.7692308,221.5384615,32,51,50,45,47,47,2,1,5,3,96,1,4,231.346380648
-74.146754489994,4.61482372406727,304.2307692,320,325,328.8461538,62,67,67,62,62,71,1,1,5,8,45,4,1,219.650105747
-74.1143636402487,4.51498463091545,290,279.2307692,285.3846154,278.0769231,27,60,56,56,55,61,1,1,5,5,57,4,2,257.824482571
-74.0671299297589,4.64261293883723,223.4615385,255.7692308,193.4615385,264.2307692,4,45,38,35,36,41,1,1,5,13,100,4,5,144.564855749
-74.102433629695,4.69628701939817,276.9230769,276.1538462,281.1538462,276.5384615,69,59,56,54,55,59,1,1,5,10,30,4,2,268.675374031
-74.0928412798523,4.67606022264182,276.9230769,256.9230769,260.7692308,285.7692308,26,55,52,49,51,57,1,1,5,10,26,4,2,234.204297324
-74.125821920294,4.6659373951834,316.1538462,307.3076923,310.7692308,305,26,62,63,58,62,73,1,1,5,9,114,4,1,150.660579059
-74.1321091795602,4.62447544138447,261.5384615,266.1538462,278.4615385,282.6923077,42,58,54,55,55,58,1,1,5,8,44,4,2,222.023079759
-74.0813302902595,4.65127732826841,324.2307692,324.2307692,347.3076923,340.3846154,6,68,72,69,66,78,1,1,5,13,106,4,1,175.156915276
-74.0929168003199,4.67870086943442,288.4615385,281.1538462,268.4615385,289.6153846,14,57,56,50,51,56,1,1,5,10,26,4,2,234.204297324
-74.1544183895853,4.62743227186106,282.3076923,251.1538462,231.1538462,247.3076923,12,50,50,42,43,46,1,1,5,8,47,4,3,285.522465006
-74.13951525997,4.58692268607753,263.8461538,258.0769231,245,241.5384615,15,52,48,48,47,52,1,1,5,6,42,4,3,219.024920058
-74.0903915596995,4.69895391772327,269.2307692,262.3076923,271.9230769,266.5384615,42,58,54,51,52,62,1,1,5,10,29,4,2,395.72206025
-74.0991136800854,4.71636449511467,287.3076923,271.5384615,280,289.2307692,24,59,59,52,53,59,1,1,5,10,29,4,2,395.72206025
-74.1157702304054,4.60604469794856,291.5384615,289.2307692,294.6153846,308.4615385,44,61,57,58,57,67,1,1,5,16,40,4,2,237.134316238
-74.0856613404337,4.58166440604082,331.1538462,336.1538462,331.1538462,333.4615385,40,68,68,64,64,69,1,1,5,4,33,4,1,199.075121954
-74.1385636000294,4.6026337879605,261.9230769,273.8461538,269.2307692,270,37,57,54,52,51,58,1,1,5,8,45,4,2,219.650105747
-74.0959626595633,4.73601210919518,239.2307692,264.2307692,247.6923077,246.1538462,24,53,48,47,48,56,1,1,5,11,28,4,4,425.30735871
-74.0867542002657,4.53305419166624,257.3076923,245.7692308,241.1538462,245,9,52,48,46,46,51,1,1,5,4,51,4,3,201.2087013
-74.1566703797643,4.6235599869261,265,275.7692308,262.6923077,261.5384615,25,56,51,51,51,56,1,1,5,8,47,4,3,285.522465006
-74.1042361397368,4.59744141597892,312.6923077,296.9230769,323.0769231,320,22,66,64,62,62,78,1,1,5,14,37,4,1,224.909701485
-74.1069788400297,4.59904882725234,254.2307692,260.7692308,265.7692308,258.4615385,19,56,52,51,52,58,1,1,5,16,40,4,3,237.134316238
-74.1433725000359,4.62490619319465,286.9230769,265.7692308,281.1538462,286.1538462,19,60,54,56,53,62,1,1,5,8,44,4,2,222.023079759
-74.0975102304224,4.58395996441567,268.0769231,275.3846154,276.9230769,273.0769231,30,60,56,53,52,57,1,1,5,15,35,4,2,232.01141615
-74.1625423397899,4.62068527940996,305.3846154,307.3076923,302.3076923,313.4615385,13,63,60,61,58,60,1,1,5,8,47,4,1,285.522465006
-74.1549850702227,4.59183128368795,307.6923077,283.8461538,290.3846154,285,24,60,60,57,54,62,1,1,5,19,65,4,1,198.364685823
-74.04556871004,4.79457675086877,358.8461538,346.9230769,350,360.3846154,67,69,73,66,67,85,1,1,5,11,2,4,1,1.36889875031
-74.1187418304159,4.66728947722234,270.7692308,267.3076923,266.9230769,255.7692308,17,57,54,49,51,61,1,1,5,9,114,4,2,150.660579059
-74.0971343896806,4.63682301695495,297.3076923,296.1538462,290.3846154,288.8461538,73,59,60,55,56,65,1,1,5,13,107,4,1,155.780813293
-74.1724008002641,4.60890854791316,258.0769231,270.7692308,265.3846154,263.0769231,14,56,52,52,52,54,1,1,5,8,48,4,3,342.204666539
-74.1142465798858,4.71693964097894,283.4615385,281.9230769,292.3076923,306.1538462,6,62,58,56,56,64,1,1,5,10,72,4,2,181.829807579
-74.0609570799273,4.76120804170997,321.5384615,292.6923077,268.8461538,310.3846154,18,56,56,50,53,54,1,1,5,11,17,4,1,109.005077287
-74.1737272301548,4.61287073186108,266.5384615,281.9230769,279.2307692,284.6153846,22,61,55,54,54,54,1,1,5,8,48,4,2,342.204666539
-74.2011106001134,4.63754688178134,269.6153846,269.6153846,271.5384615,285.3846154,51,57,55,51,54,55,1,1,5,7,87,4,3,73.5633952561
-74.1422972498785,4.68630180038682,281.1538462,281.5384615,259.6153846,286.1538462,36,55,52,49,51,54,1,1,5,9,75,4,2,276.94015566
-74.1694384600877,4.61462010759775,255,253.4615385,261.9230769,273.4615385,43,55,52,50,52,54,1,1,5,8,47,4,2,285.522465006
-74.1009915902206,4.6079289815944096,294.2307692,293.0769231,288.0769231,301.1538462,104,61,58,55,56,59,1,1,5,16,40,4,1,237.134316238
-74.1643493701542,4.63538629731939,260.3846154,261.9230769,250,258.0769231,28,54,50,47,49,50,1,1,5,8,82,4,3,548.796445738
-74.0848475799741,4.53189394724451,277.6923077,283.8461538,292.3076923,278.4615385,53,60,61,57,56,58,1,1,5,4,51,4,2,201.2087013
-74.1353538898748,4.60796445422436,331.5384615,321.9230769,323.4615385,325,82,65,69,62,61,70,1,1,5,8,47,4,1,285.522465006
-74.1172137197608,4.59411728469696,328.0769231,306.9230769,311.9230769,312.3076923,42,63,65,60,61,64,1,1,5,15,38,4,1,217.137387873
-74.1680507004159,4.611220195864,253.0769231,250.3846154,263.8461538,282.3076923,28,56,55,49,51,53,1,1,5,8,48,4,3,342.204666539
-74.1657453197663,4.6367319313238,294.6153846,288.4615385,289.6153846,290,102,61,58,57,56,57,1,1,5,8,82,4,1,548.796445738
-74.1734881597116,4.61123749871979,261.9230769,243.8461538,247.3076923,253.8461538,38,53,49,48,48,49,1,1,5,8,48,4,3,342.204666539
-74.0359229400823,4.70598962175441,347.3076923,338.8461538,353.0769231,342.6923077,40,69,73,70,67,81,1,3,5,1,15,4,1,86.4054949959
-74.0533948301003,4.78010484006782,325.3846154,312.6923077,323.8461538,326.1538462,47,65,66,63,62,74,1,1,5,11,24,4,1,86.0076716846
-74.0871608900527,4.757398335269,234.2657343,291.1538462,280.034965,319.6153846,11,55,60,53,55,59,1,1,5,11,27,4,3,206.323735184
-74.0946175096804,4.55051838828581,250,268.0769231,266.5384615,245.7692308,40,57,53,51,52,54,1,1,5,4,50,4,3,265.121012922
-74.0632670096455,4.76467197787318,283.0769231,273.8461538,293.0769231,291.5384615,23,61,60,56,55,66,1,1,5,11,17,4,2,109.005077287
-74.1063261699583,4.68074922058374,289.6153846,286.1538462,290,291.5384615,43,59,60,55,56,64,1,1,5,10,31,4,1,211.322992578
-74.0616065798441,4.67914423538386,276.1538462,290.7692308,250.3846154,276.5384615,18,53,50,48,48,54,1,1,5,12,21,4,2,169.658573145
-74.1725984898138,4.6192424150334,298.8461538,278.8461538,314.2307692,286.1538462,24,63,65,61,62,64,1,1,5,8,81,4,2,394.125463137
-74.1613238101413,4.60113542280053,286.1538462,285,291.9230769,305.3846154,43,60,59,56,56,66,1,1,5,7,49,4,2,181.044373149
-74.1599341999401,4.60241604814218,275,277.6923077,287.3076923,283.4615385,78,60,58,55,56,60,1,1,5,7,49,4,2,181.044373149
-74.1723972402407,4.62385385183379,263.8461538,248.4615385,263.4615385,267.3076923,39,56,53,51,51,52,1,1,5,8,81,4,2,394.125463137
-74.0784312498695,4.58952602708619,248.0769231,240,242.6923077,268.0769231,26,51,49,46,48,49,1,1,5,3,95,4,4,251.612276302
-74.1149778498495,4.70727531164085,288.8461538,284.6153846,300,300,30,62,60,58,59,63,1,1,5,10,73,4,2,268.783871617
-74.1223683597606,4.59291187941804,277.6923077,250.3846154,261.1538462,273.8461538,57,56,52,49,51,55,1,1,5,15,38,4,2,217.137387873
-74.1275707901335,4.56943594920236,304.6153846,315.3846154,315.7692308,302.3076923,11,64,65,62,60,68,1,1,5,6,62,4,1,176.315694126
-74.1840079500165,4.60097480856168,283.4615385,268.4615385,280,273.0769231,36,56,58,55,54,59,1,1,5,7,85,4,2,309.569740428
-74.1159562697042,4.70687082881248,310.3846154,306.5384615,320.3846154,314.2307692,28,64,65,63,62,71,1,1,5,10,73,4,1,268.783871617
-74.1639305899417,4.63819664028421,253.8461538,247.3076923,259.6153846,260.3846154,45,54,52,50,51,54,1,1,5,8,82,4,3,548.796445738
-74.1116224599053,4.50992118370489,257.6923077,264.2307692,288.8461538,301.9230769,8,61,57,58,54,61,1,1,5,5,57,4,2,257.824482571
-74.1062040898095,4.69001470828462,315.7692308,311.9230769,317.6923077,315.3846154,36,66,65,62,60,67,1,1,5,10,30,4,1,268.675374031
-74.107847860354,4.61438986624493,293.8461538,270.3846154,280.7692308,278.8461538,34,59,58,52,54,61,1,1,5,16,40,4,2,237.134316238
-74.107752750325,4.70413640405854,280.7692308,295.7692308,307.3076923,308.8461538,16,62,63,59,60,67,1,1,5,10,30,4,2,268.675374031
-74.0685063302339,4.63425919222644,338.0769231,315.7692308,334.6153846,335.7692308,53,68,70,64,63,75,1,1,5,13,101,4,1,115.892692369
-74.100917659771,4.69622311203121,283.8701923,270.1794872,291.202946,294.06037,47,60,58,56,56,65,1,1,5,10,30,4,2,268.675374031
-74.1402991801926,4.56257118025912,260.7692308,258.4615385,250.7692308,284.2307692,73,53,51,48,49,49,1,1,5,19,66,5,3,426.716438139
-74.109299480361,4.54876973417203,248.8461538,241.1538462,260.3846154,276.5384615,22,55,52,51,51,50,1,1,5,18,55,4,3,374.543896683
-74.1137019501936,4.60474169105821,301.9230769,294.6153846,306.9230769,298.8461538,21,62,64,56,61,69,1,1,5,16,40,4,1,237.134316238
-74.0981438301586,4.67093258829498,270,266.5384615,248.0769231,241.9230769,10,52,50,48,47,54,1,1,5,10,26,4,2,234.204297324
-74.1751851401654,4.60800340015425,283.0769231,266.9230769,281.5384615,269.2307692,15,59,57,53,55,60,1,1,5,8,48,4,2,342.204666539
-74.1648623198595,4.58792997266442,265.7692308,262.3076923,257.6923077,270,37,56,50,50,49,55,1,1,5,19,69,4,3,293.036581025
-74.1657008100406,4.5882547179897,265.7692308,266.5384615,275.7692308,280.7692308,24,58,55,53,54,57,1,1,5,19,69,4,2,293.036581025
-74.1458945696034,4.61939221859346,273.8461538,266.1538462,256.9230769,258.4615385,18,54,54,49,49,50,1,1,5,8,47,4,2,285.522465006
-74.0886987195808,4.56440258666767,214.6153846,229.2307692,209.6153846,241.5384615,14,47,42,38,40,44,1,1,5,4,34,4,4,351.773155874
-74.1427134195867,4.71191746831665,283.8461538,302.6923077,304.6153846,285.7692308,24,63,63,58,60,60,1,1,5,10,74,4,1,222.634971795
-74.1140914498194,4.49572186586203,251.1538462,256.9230769,298.0769231,233.0769231,3,61,64,58,58,52,1,1,5,5,58,4,3,176.042047774
-74.0837142195976,4.54663033044163,263.0769231,254.2307692,256.9230769,259.6153846,55,54,52,49,50,53,1,1,5,4,50,4,3,265.121012922
-74.1552512096004,4.61255490884162,288.0769231,291.5384615,301.1538462,290,45,63,62,57,58,63,1,1,5,8,48,4,1,342.204666539
-74.1107711202224,4.68148416720062,292.3076923,288.8461538,281.1538462,298.4615385,42,58,57,55,54,59,1,1,5,10,31,4,2,211.322992578
-74.1148589299739,4.71627482809245,266.9230769,280.3846154,276.5384615,289.6153846,51,58,56,52,54,59,1,1,5,10,72,4,2,181.829807579
-74.1646242097153,4.60099831066249,263.4615385,255.3846154,253.4615385,277.6923077,30,54,52,46,50,53,1,1,5,7,49,4,2,181.044373149
-74.1710865596136,4.56824117800832,209.2307692,220.3846154,232.6923077,260.7692308,3,52,43,42,46,56,1,1,5,19,70,4,4,183.622965031
-74.1474791896798,4.56796001737038,280.3846154,263.0769231,274.2307692,259.6153846,35,56,56,52,54,59,1,1,5,19,66,4,2,426.716438139
-74.114671009603,4.51266556979566,255.7692308,248.8461538,250,268.8461538,13,51,51,46,51,53,1,1,5,5,57,4,3,257.824482571
-74.0559205504211,4.76711173668989,308.8461538,293.0769231,309.2307692,297.6923077,28,63,62,61,59,69,1,1,5,11,17,4,1,109.005077287
-74.1287489297303,4.60266256939318,305.3846154,295.7692308,308.0769231,315.7692308,41,64,63,59,58,69,1,1,5,16,41,4,1,225.660695821
-74.1577712399922,4.61058309159825,323.4615385,311.1538462,309.6153846,314.6153846,132,63,64,60,60,64,1,1,5,8,48,4,1,342.204666539
-74.116232219583,4.62412410425633,300.3846154,296.9230769,299.2307692,314.6153846,18,61,66,55,57,61,1,1,5,16,43,4,1,233.05811403
-74.1661220399588,4.63722999979258,286.5384615,278.4615385,287.3076923,293.0769231,143,61,59,55,55,57,1,1,5,8,82,5,2,548.796445738
-74.1511823399283,4.62522316218519,283.8461538,286.5384615,296.9230769,309.2307692,55,62,60,57,57,64,1,1,5,8,47,4,2,285.522465006
-74.1110976398619,4.51074750396959,293.0769231,302.3076923,315.3846154,323.4615385,18,64,65,62,61,64,1,1,5,5,57,4,2,257.824482571
-74.1793062998718,4.60933543831719,262.3076923,267.3076923,266.1538462,267.6923077,29,56,54,51,52,53,1,1,5,7,85,4,3,309.569740428
-74.1540274301973,4.5756304747614,287.3076923,295.3846154,270,290,9,56,55,52,52,57,1,1,5,19,65,4,2,198.364685823
-74.1401985796606,4.60223822692774,268.4615385,279.6153846,269.2307692,295.7692308,20,56,54,51,53,58,1,1,5,8,45,4,2,219.650105747
-74.1061456301457,4.55350623022954,266.9230769,263.0769231,274.2307692,266.9230769,57,58,56,53,53,53,1,1,5,18,55,4,3,374.543896683
-74.1730220400803,4.59372182996868,268.0769231,286.5384615,272.3076923,267.6923077,21,59,53,51,53,60,1,1,5,19,69,4,2,293.036581025
-74.098653110246,4.67976764824432,283.0769231,268.4615385,294.6153846,263.0769231,13,63,57,58,56,64,1,1,5,10,26,4,2,234.204297324
-74.1513414504298,4.57756860692415,255,262.6923077,248.0769231,259.6153846,54,53,49,47,49,51,1,1,5,19,65,4,3,198.364685823
-74.1757636803612,4.61451101165266,265.7692308,251.5384615,259.2307692,262.3076923,39,55,53,49,50,53,1,1,5,8,81,4,2,394.125463137
-74.1475115999969,4.62912440014702,274.6153846,282.3076923,270,271.1538462,56,57,55,51,52,57,1,1,5,8,44,4,2,222.023079759
-74.157826129751,4.57755156024536,283.8461538,276.9230769,289.6153846,272.3076923,13,60,60,55,56,60,1,1,5,19,70,4,2,183.622965031
-74.1527608802068,4.60533845584732,256.1538462,257.6923077,250,269.6153846,34,53,51,46,49,53,1,1,5,8,48,4,2,342.204666539
-74.0989998797086,4.57835333395947,248.0769231,256.1538462,241.1538462,263.8461538,16,52,49,43,49,48,1,1,5,18,36,4,3,235.877289564
-74.1119430003583,4.54253838538525,240.3846154,240.7692308,239.2307692,256.9230769,17,50,49,45,47,49,1,1,5,18,55,4,3,374.543896683
-74.1151246597198,4.71811640534582,288.0769231,282.6923077,285.3846154,293.8461538,24,60,61,52,53,64,1,1,5,10,72,4,2,181.829807579
-74.1579547002277,4.59235787986797,283.8461538,273.4615385,290,304.6153846,86,61,59,55,56,61,1,1,5,19,65,5,2,198.364685823
-74.0955684096463,4.69145735322965,318.0769231,308.4615385,313.0769231,316.1538462,123,65,64,61,60,64,1,1,5,10,30,4,1,268.675374031
-74.1081736002558,4.68351222055724,328.4615385,319.2307692,321.1538462,318.0769231,66,67,64,62,62,70,1,1,5,10,31,4,1,211.322992578
-74.0287902798954,4.76680627024721,268.0769231,265,268.0769231,250.7692308,35,56,53,52,53,55,1,1,5,1,9,4,3,270.694567329
-74.1144013497277,4.5142622684298,253.4615385,267.3076923,275,264.2307692,15,58,57,54,51,55,1,1,5,5,57,4,3,257.824482571
-74.1921589296297,4.62632149403918,272.6923077,278.8461538,276.1538462,280.3846154,161,57,56,54,54,55,1,1,5,7,84,4,2,415.818720334
-74.080752400444,4.57126377863948,269.6153846,254.6153846,262.6923077,266.5384615,21,56,54,51,50,50,1,1,5,4,32,4,3,238.093314977
-74.14355312968,4.55959368376983,271.9230769,265.7692308,278.4615385,265.3846154,42,58,56,54,54,58,1,1,5,19,66,4,2,426.716438139
-74.1135431002036,4.51130269113345,282.3076923,276.9230769,273.0769231,275.7692308,33,57,55,53,53,56,1,1,5,5,57,4,2,257.824482571
-74.1279968700559,4.57584473944223,324.2307692,323.8461538,326.9230769,341.9230769,21,66,67,62,63,76,1,1,5,6,42,4,1,219.024920058
-74.1802949003335,4.60356201387364,280.7692308,258.8461538,253.4615385,279.2307692,38,54,50,49,50,50,1,1,5,7,85,4,2,309.569740428
-74.1534539996188,4.57577663404661,281.9230769,284.6153846,293.0769231,288.8461538,64,60,61,56,57,60,1,1,5,19,65,5,2,198.364685823
-74.1132070395575,4.71917250414428,290,291.9230769,281.9230769,291.9230769,43,59,57,54,54,61,1,1,5,10,72,5,2,181.829807579
-74.1192579601573,4.62785575670587,253.4615385,256.5384615,285.3846154,280.3846154,13,59,58,56,55,58,1,1,5,16,43,4,2,233.05811403
-74.1612644395858,4.63775399257047,260.3846154,272.3076923,272.6923077,280.7692308,36,57,55,52,54,55,1,1,5,8,82,4,3,548.796445738
-74.1126374402937,4.508220227088,282.3076923,263.8461538,273.0769231,283.4615385,19,58,52,54,53,59,1,1,5,5,57,4,2,257.824482571
-74.028163309726,4.76286625803888,314.2307692,288.8461538,303.0769231,304.2307692,15,63,65,56,58,62,1,3,5,1,9,4,1,270.694567329
-74.1461941299029,4.56657999561037,298.4615385,310,305,321.5384615,40,62,62,60,59,64,1,1,5,19,66,4,1,426.716438139
-74.1385963202653,4.5545564079556,236.5384615,248.4615385,251.5384615,285,25,53,51,48,49,51,1,1,5,19,67,4,4,277.409159592
-74.0815386401166,4.75464401318292,320.3846154,305.3846154,305,316.1538462,32,62,61,60,60,64,1,1,5,11,27,4,1,206.323735184
-74.0727481498527,4.6248388446193,242.3076923,263.8461538,257.3076923,257.6923077,24,55,49,51,49,57,1,1,5,13,101,4,3,115.892692369
-74.1643743199629,4.62525751381785,265.7692308,250,244.6153846,269.2307692,21,51,51,45,48,51,1,1,5,8,80,4,3,375.433248453
-74.1135085500995,4.74361330436945,250.7692308,242.3076923,245,254.6153846,15,55,46,49,46,49,1,1,5,11,71,4,3,306.418065453
-74.0228772902176,4.74832338591827,286.5384615,281.9230769,275,275.3846154,77,59,54,53,53,58,1,1,5,1,10,4,2,49.3969468097
-74.1143983403716,4.74567428132783,278.8461538,285,291.9230769,298.0769231,374,60,59,59,56,57,1,1,5,11,71,5,2,306.418065453
-74.138548919761,4.64307234030303,292.3076923,297.3076923,304.6153846,305.3846154,74,63,60,60,59,66,1,1,5,8,46,4,1,249.0557781
-74.1017252398215,4.73213873468698,266.1538462,270.3846154,273.8461538,279.6153846,96,58,55,52,53,58,1,1,5,11,28,4,2,425.30735871
-74.1303708002465,4.70051228689729,260.7692308,275.3846154,269.2307692,275.3846154,24,57,54,52,52,55,1,1,5,10,74,4,2,222.634971795
-74.0874854199238,4.73134987295547,269.2307692,284.6153846,291.1538462,297.3076923,23,62,60,54,56,61,1,1,5,11,28,4,2,425.30735871
-74.0571371397087,4.75154878271281,278.4615385,288.4615385,293.8461538,297.3076923,13,61,60,57,55,65,1,1,5,11,18,4,2,175.654664276
-74.0544291898443,4.7155312008641,232.6923077,267.6923077,232.6923077,231.5384615,19,48,47,45,47,44,1,1,5,11,19,4,4,205.381426639
-74.0838261002746,4.62665286829537,295.1379918,297.6923077,293.3213515,292.597589,107,62,57,57,56,66,1,2,5,13,107,4,1,155.780813293
-74.11087102995,4.55721758174086,295.7692308,288.8461538,288.8461538,290,60,60,60,55,56,58,1,1,5,18,54,4,2,265.825454295
-74.0903915596995,4.69895391772327,321.9230769,329.2307692,326.1538462,326.1538462,39,65,65,64,64,74,1,1,5,10,29,4,1,395.72206025
-74.1157279601798,4.50678405375956,254.2307692,283.4615385,263.0769231,264.6153846,26,54,55,50,52,51,1,1,5,5,58,4,2,176.042047774
