"COD_DANE12","COLEGIO_SE","X","Y","P_Puntaje_2021","EVALUADOS_2021","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Categoria","Thombre_aprob","Tmujer_aprob","Thombre","Tmujer","ESTRATO","DENSITY","P_Puntaje_2019","EVALUADOS_2019","P_Puntaje_2020","EVALUADOS_2020","P_Puntaje_2022","EVALUADOS_2022"
111001000078,"COLEGIO DE CULTURA POPULAR (IED)",-8251051.1688,513321.005,266.1538462,86,2,1,5,16,9,0,3,84.59,87.95,1.74,1.17,3,237.134316238,262.6923077,108,259.2307692,95,272.6923077,79
111001000132,"COLEGIO AQUILEO PARRA (IED)",-8242002.8501,531131.023800001,263.3760684,108,2,1,5,1,9,0,2,83.7,86.9,0.4,0.31,7,270.694567329,267.3875181,106,265.273363,121,271.8697639,101
111001000612,"COLEGIO FEMENINO LORENCITA VILLEGAS DE SANTOS (IED)",-8245651.1928,520731.662,285.3846154,36,2,1,1,12,9,0,1,86.15,87.97,2.14,2.55,3,198.262433299,300,43,285.7692308,34,290,39
111001001121,"COLEGIO MARCO TULIO FERNANDEZ (IED)",-8249025.8732,520916.796,276.9230769,75,2,1,5,10,9,0,2,89.28,91.71,1.66,1.21,3,234.204297324,269.6153846,58,281.5384615,75,269.6153846,69
111001001279,"COLEGIO DARIO ECHANDIA (IED)",-8255684.2638,517292.438700002,256.2035809,116,2,1,5,8,9,0,2,85.22,88.65,0.77,0.71,2,548.796445738,259.4755245,120,267.2453222,111,266.1599512,126
111001001538,"COLEGIO NUEVA CONSTITUCION (IED)",-8251204.8187,525005.672699999,256.1538462,66,2,1,5,10,9,0,3,88.37,90.06,0.65,0.54,3,268.783871617,245.7692308,62,259.6153846,75,257.4054759,118
111001002330,"COLEGIO LA GAITANA (IED)",-8249732.772,528505.028299998,245.0760018,167,2,1,5,11,9,0,3,88.41,91.53,1.65,1.17,7,306.418065453,249.955711,166,245.7885999,139,252.4712644,174
111001002895,"INSTITUTO PEDAGOGICO ARTURO RAMIREZ MONTUFAR",-8246521.09,516502.923799999,322.3076923,45,1,1,5,13,14,1,1,0,0,0,0,7,8.53808462411,335.3846154,31,329.2307692,53,308.8461538,51
111001002909,"COLEGIO CARLOS ALBAN HOLGUIN (IED)",-8259566.3317,513197.786,242.753789,269,2,1,5,7,9,0,4,87.89,89.97,0.63,0.58,2,309.569740428,244.4548633,243,247.2705673,259,249.2307692,270
111001006122,"COLEGIO LA MERCED (IED)",-8248924.2363,515118.815499999,277.9320215,215,2,1,5,16,9,0,2,85.86,93.64,0,0.67,7,12.2408326165,277.3740053,232,276.7209909,236,279.1519926,166
111001008389,"COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED)",-8245050.9191,522091.501200002,255.7692308,111,2,1,5,12,9,0,2,88.9,92.99,1.8,2.12,4,169.658573145,282.9401709,90,254.8752599,111,264.536608,83
111001009148,"COLEGIO HELADIA MEJIA (IED)",-8244960.8227,518552.7557,255.7692308,107,2,1,5,12,9,0,2,86.15,87.97,2.14,2.55,3,198.262433299,266.9230769,103,250.7692308,111,264.6153846,103
111001009521,"COLEGIO ROBERT F. KENNEDY (IED)",-8248920.3846,521444.486900002,255.3944145,157,2,1,5,10,9,0,2,85.69,90.75,1.54,0.83,3,211.322992578,270.4738016,136,263.5015385,125,261.7521368,135
111001009652,"COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED)",-8252260.5516,510232.270799998,252.8205128,228,2,1,5,6,9,0,3,86.13,88.07,1.35,1.34,3,219.024920058,256.4019314,233,265.0535783,201,261.6666667,183
111001009831,"COLEGIO POLICARPA SALAVARRIETA (IED)",-8245194.6248,514256.116599999,239.6153846,81,2,1,5,3,9,0,3,77.16,78.83,2.11,1.79,7,40.214988777,258.4615385,72,250.7692308,78,261.5384615,69
111001009971,"COLEGIO REPUBLICA DE COLOMBIA (IED)",-8247837.8582,521262.256499998,263.8461538,132,2,1,5,10,9,0,2,89.28,91.71,1.66,1.21,3,234.204297324,266.9230769,169,262.6923077,146,261.5384615,151
111001010031,"COLEGIO CEDID SAN PABLO (IED)",-8258507.1836,512578.829300001,250.475927,278,2,1,5,7,9,0,3,87.89,89.97,0.63,0.58,2,309.569740428,258.8930187,238,255.2733224,235,251.6215385,250
111001010251,"COLEGIO VENECIA (IED)",-8253625.2951,511730.8281,259.4387755,196,2,1,5,6,9,0,3,86.13,88.07,1.35,1.34,3,219.024920058,257.0183321,211,254.3696138,241,260.9022738,159
111001010731,"COLEGIO MANUELA BELTRAN (IED)",-8245036.4654,517585.342799999,262.3076923,91,2,1,5,13,9,0,2,97.02,96.37,0.32,0.34,3,144.564855749,261.9230769,110,256.1538462,99,262.6923077,91
111001010740,"COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED)",-8248262.335,520315.397300001,278.4615385,262,2,1,5,10,9,0,2,89.28,91.71,1.66,1.21,7,234.204297324,278.8461538,279,274.6153846,294,279.2307692,283
111001010928,"COLEGIO RESTREPO MILLAN (IED)",-8251088.6512,510310.934,255.3846154,135,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,256.9230769,132,271.5384615,128,260.7692308,173
111001011011,"COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED)",-8253001.0377,510998.379900001,263.6040609,197,2,1,5,6,9,0,2,86.13,88.07,1.35,1.34,2,219.024920058,273.2374582,231,263.3047835,238,279.6316033,166
111001011045,"COLEGIO SILVERIA ESPINOSA DE RENDON (IED)",-8250153.4172,515960.782699998,264.2307692,106,2,1,5,16,9,0,3,89.81,90.32,2.02,1.27,7,41.122473517,263.5470085,127,266.1538462,114,273.8461538,82
111001011053,"COLEGIO GUILLERMO LEON VALENCIA (IED)",-8248895.8743,511184.661699999,254.159919,114,2,1,5,15,9,0,3,89.95,91.17,2.27,2.12,3,217.137387873,260.3214696,134,255.2157598,82,255.7692308,98
111001011070,"COLEGIO MIGUEL ANTONIO CARO (IED)",-8249322.8513,524716.295200001,254.6153846,63,2,1,5,10,9,0,3,82.38,87.15,1.55,1.06,3,395.72206025,273.3198381,76,258.2179487,90,258.5096154,56
111001011088,"COLEGIO REPUBLICA DE PANAMA (IED)",-8246203.8106,520815.8,256.5384615,26,2,1,5,12,9,0,3,84.04,87.83,1.53,1.41,3,293.179189433,260.3846154,31,259.6153846,36,256.9230769,40
111001011274,"COLEGIO ANDRES BELLO (IED)",-8252148.6154,512548.615899999,263.0769231,149,2,1,5,16,9,0,2,88.22,90.96,1.52,1.14,3,225.660695821,266.1538462,169,261.9230769,163,270.3846154,144
111001011690,"COLEGIO LA AMISTAD (IED)",-8254142.992,515231.082699999,238.5056747,122,2,1,5,8,9,0,3,80.82,83.88,1.97,1.42,3,285.522465006,248.1034483,145,242.2099087,118,240.6637717,124
111001011771,"COLEGIO JOSE ASUNCION SILVA (IED)",-8248612.5896,525211.9694,266.5384615,54,2,1,5,10,9,0,2,82.38,87.15,1.55,1.06,3,395.72206025,253.0769231,53,267.3076923,44,273.8461538,55
111001011819,"COLEGIO LICEO FEMENINO MERCEDES NARIÑO (IED)",-8249201.3517,510477.1127,266.7785971,386,2,1,1,18,9,0,2,86.88,91.34,1.16,0.9,3,235.877289564,268.428382,351,267.691071,311,264.4411058,320
111001011908,"COLEGIO ESCUELA NORMAL SUPERIOR DISTRITAL MARIA MONTESSORI (IED)",-8248437.6109,510968.252099998,285,162,2,1,5,15,9,0,2,89.95,91.17,2.27,2.12,3,217.137387873,288.8461538,115,283.0769231,168,291.1538462,137
111001012033,"COLEGIO VEINTE DE JULIO (IED)",-8248099.8242,509400.3444,256.5384615,59,2,1,5,4,9,0,3,86.3,89.18,1.64,1.07,7,351.773155874,256.9230769,58,249.2307692,48,242.6923077,51
111001012271,"COLEGIO RAFAEL URIBE URIBE (IED)",-8251993.8946,510389.3543,263.8461538,81,2,1,5,6,9,0,3,86.13,88.07,1.35,1.34,3,219.024920058,270,120,259.6153846,119,273.0769231,88
111001012301,"COLEGIO SAN JOSE SUR ORIENTAL (IED)",-8247019.1936,506625.342700001,252.1520147,84,2,1,5,4,9,0,3,86.73,89.65,1.45,0.98,2,265.121012922,257.0512821,51,259.5072115,64,255.5978261,92
111001012343,"COLEGIO TOM ADAMS (IED)",-8254975.6729,514640.2051,263.1422351,106,2,1,5,8,9,0,3,80.82,83.88,1.97,1.42,3,285.522465006,263.7772134,105,263.4688645,105,259.5567766,105
111001012360,"COLEGIO EL JAPON (IED)",-8254731.232,515024.467300002,253.8461538,163,2,1,5,8,9,0,4,80.82,83.88,1.97,1.42,3,285.522465006,249.6068376,135,254.6153846,124,258.8461538,118
111001012441,"COLEGIO MORISCO (IED)",-8247720.6611,524420.169100001,270.3846154,91,2,1,5,10,9,0,2,82.38,87.15,1.55,1.06,3,395.72206025,275.7692308,59,275.7692308,66,279.6153846,75
111001012459,"COLEGIO SAN JOSE NORTE (IED)",-8248996.5094,523709.195700001,296.270903,69,2,1,5,10,9,0,1,86.17,87.71,1.45,1.31,3,268.675374031,306.4937388,86,290.8615385,50,300,58
111001012530,"COLEGIO EL JAZMIN (IED)",-8250437.2841,513752.1435,252.7818757,73,2,1,5,16,9,0,3,84.59,87.95,1.74,1.17,3,237.134316238,257.3214286,113,252.109437,97,267.8954192,89
111001012556,"COLEGIO ESPAÑA (IED)",-8247998.8184,515055.977299999,256.5384615,34,2,1,5,16,9,0,3,85.86,93.64,0,0.67,7,12.2408326165,261.9230769,19,253.8461538,24,265.3846154,31
111001012611,"COLEGIO BRAVO PAEZ (IED)",-8250890.1118,510368.085099999,246.8905325,130,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,245.5685619,138,245.7692308,110,243.7011349,122
111001012815,"COLEGIO QUIROGA ALIANZA (IED)",-8250699.5161,510353.263599999,266.1538462,78,2,1,5,18,9,0,2,85.55,88.15,2.43,1.92,3,226.849943649,267.3076923,81,266.1538462,55,258.8461538,83
111001012963,"COLEGIO TECNICO BENJAMIN HERRERA (IED)",-8251433.5145,512999.967099998,261.6510837,181,2,1,5,16,9,0,2,88.22,90.96,1.52,1.14,3,225.660695821,268.956044,155,269.0561586,163,259.6860283,147
111001012971,"COLEGIO RAFAEL DELGADO SALGUERO (IED)",-8251041.5942,510919.2093,267.6923077,32,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,253.0769231,47,250.3846154,40,265,45
111001013129,"COLEGIO CLASS (IED)",-8257574.2728,514196.699499998,248.4521576,123,2,1,5,8,9,0,3,84.06,88.15,2.25,1.45,2,394.125463137,249.5491594,149,250.5343511,131,238.7732095,116
111001013153,"COLEGIO PAULO VI (IED)",-8255275.6622,515037.523,252.3461538,100,2,1,5,8,9,0,3,80.82,83.88,1.97,1.42,3,285.522465006,258.3618234,107,250.3789174,135,253.814433,97
111001013161,"COLEGIO SAN JOSE (IED)",-8255777.7131,515016.638099998,248.0769231,68,2,1,5,8,9,0,3,80.82,83.88,1.97,1.42,3,285.522465006,255.7692308,106,253.4615385,60,256.9230769,64
111001013170,"COLEGIO SAN RAFAEL (IED)",-8255606.0295,514530.239700001,255.3344482,115,2,1,5,8,9,0,3,80.82,83.88,1.97,1.42,3,285.522465006,258.4586466,135,263.1988743,123,259.6153846,106
111001013293,"COLEGIO NACIONES UNIDAS (IED)",-8247343.0053,521642.439399999,250.3846154,36,2,1,5,10,9,0,2,89.28,91.71,1.66,1.21,3,234.204297324,271.9230769,26,258.8461538,31,266.1538462,29
111001013374,"COLEGIO ESCUELA NACIONAL DE COMERCIO (IED)",-8245433.6867,511830.351399999,228.532967,70,2,1,5,17,9,0,4,90.04,91.9,1.49,0.78,2,116.952210302,249.5927602,68,235,81,242.2828784,62
111001013811,"COLEGIO SAN AGUSTIN (IED)",-8250336.3541,506755.3068,242.6098901,140,2,1,5,18,9,0,3,84.68,87.91,1.28,0.76,2,374.543896683,244.1107474,141,245.75,120,248.0087634,158
111001013935,"COLEGIO SANTA MARTHA (IED)",-8250513.8252,504279.823899999,267.3076923,35,2,1,5,5,9,0,2,88.12,90.7,1.22,0.92,2,257.824482571,268.0769231,36,262.3076923,35,247.3076923,35
111001014001,"COLEGIO EDUARDO SANTOS (IED)",-8247906.4166,511995.769699998,254.6153846,67,2,1,5,14,9,0,3,89.19,94.87,1.44,0.88,3,224.909701485,251.5384615,45,258.4615385,64,260.3846154,59
111001014028,"COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED)",-8251592.3307,510238.9608,252.3076923,25,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,247.3076923,32,253.4615385,24,261.5384615,26
111001014109,"COLEGIO BRASILIA - BOSA (IED)",-8257825.7547,515755.885,253.3372523,229,2,1,5,7,9,0,3,90.04,91.9,1.72,1.39,2,415.818720334,253.8013108,223,257.5373932,216,261.3497823,212
111001014176,"COLEGIO SAN CRISTOBAL SUR (IED)",-8246486.5899,509235.430399999,259.2307692,82,2,1,5,4,9,0,3,93.65,94.87,0.46,0.26,2,238.093314977,249.8592871,82,257.3076923,86,264.2307692,111
111001014206,"COLEGIO MARCO FIDEL SUAREZ (IED)",-8252466.5449,510321.624400001,250.5365017,157,2,1,5,6,9,0,3,86.13,88.07,1.35,1.34,2,219.024920058,260.2288815,164,262.3794003,177,262.150212,127
111001014290,"COLEGIO MARSELLA (IED)",-8251823.0815,516202.373500001,277.2922044,149,2,1,5,8,9,0,2,87.24,91.13,0.93,0.88,7,75.7247030708,275.5992844,169,279.2751479,156,280.8532644,119
111001014346,"COLEGIO RODRIGO ARENAS BETANCOURT (IED)",-8253726.9788,520470.258699998,255.8974359,120,2,1,5,9,9,0,3,84.16,87.77,0.82,0.56,3,276.94015566,263.2118758,114,260.3001876,123,255.4520918,114
111001014451,"COLEGIO JOSE ACEVEDO Y GOMEZ (IED)",-8246957.0272,508419.507,236.1538462,34,2,1,5,4,9,0,3,93.65,94.87,0.46,0.26,2,238.093314977,249.6153846,16,231.5384615,22,269.6153846,25
111001014486,"COLEGIO REPUBLICA DE MEXICO (IED)",-8252835.8284,507623.002099998,243.5618729,92,2,1,5,19,9,0,3,85.75,88.76,2.31,1.45,2,277.409159592,243.3482143,112,247.2307692,90,243.8379705,94
111001014591,"COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)",-8251672.8726,510123.108199999,257.3076923,107,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,251.1538462,111,251.5384615,99,260.7692308,117
111001014630,"COLEGIO FRANCISCO DE PAULA SANTANDER (IED)",-8248503.236,511560.287900001,252.9869067,94,2,1,5,15,9,0,2,89.95,91.17,2.27,2.12,3,217.137387873,258.5921626,106,268.0906593,112,266.1538462,69
111001014729,"COLEGIO JOSE JOAQUIN CASAS (IED)",-8249754.4726,516201.052700002,253.4615385,10,2,1,5,16,9,0,3,89.81,90.32,2.02,1.27,3,41.122473517,253.4615385,18,255.7692308,12,249.2307692,14
111001014869,"COLEGIO LUIS VARGAS TEJADA (IED)",-8251650.0844,513686.310600001,264.2307692,52,2,1,5,16,9,0,2,84.59,87.95,1.74,1.17,3,237.134316238,271.5384615,72,261.1538462,58,270.7692308,61
111001014958,"COLEGIO CLEMENCIA HOLGUIN DE URDANETA (IED)",-8249947.0776,510292.177299999,251.1538462,52,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,253.4615385,34,254.6153846,55,263.0769231,40
111001015172,"COLEGIO ALEJANDRO OBREGON (IED)",-8249761.2642,509998.089899998,256.4903846,104,2,1,5,18,9,0,2,86.88,91.34,1.16,0.9,3,235.877289564,265.5606258,118,251.1620295,94,266.4102564,108
111001015458,"COLEGIO FLORIDABLANCA (IED)",-8250361.1639,523567.2304,264.8254438,130,2,1,5,10,9,0,3,86.17,87.71,1.45,1.31,3,268.675374031,269.9612618,140,261.2538462,150,270.7656362,107
111001015598,"COLEGIO LAS AMERICAS (IED)",-8254397.4149,514501.204,255.78257,173,2,1,5,8,9,0,2,86.51,89.29,1.72,1.2,3,219.650105747,256.875,161,250.7497566,158,264.3333333,150
111001015601,"COLEGIO O.E.A. (IED)",-8253406.8173,514619.164500002,266.5384615,117,2,1,5,8,9,0,2,86.51,89.29,1.72,1.2,3,219.650105747,270.1923077,159,265,129,266.9230769,112
111001015733,"COLEGIO ANTONIO BARAYA (IED)",-8249804.4217,510802.136599999,250,71,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,264.6153846,47,260.7692308,54,262.3076923,51
111001015806,"COLEGIO JORGE GAITAN CORTES (IED)",-8248676.0929,524777.272599999,268.956044,98,2,1,5,10,9,0,2,82.38,87.15,1.55,1.06,3,395.72206025,265.4590571,93,272.032967,70,276.71415,81
111001015814,"COLEGIO REPUBLICA DE CHINA (IED)",-8249199.2066,524648.988899998,268.8020177,122,2,1,5,10,9,0,2,82.38,87.15,1.55,1.06,3,395.72206025,264.0987371,133,257.9461015,147,259.8728544,121
111001015911,"COLEGIO LOS ALPES (IED)",-8247075.4567,507338.818700001,236.4201183,130,2,1,5,4,9,0,4,93.65,94.87,0.46,0.26,2,238.093314977,234.0126292,132,239.1722408,92,239.9541518,151
111001016004,"COLEGIO LA BELLEZA LOS LIBERTADORES (IED)",-8247905.3479,504853.154599998,228.0769231,63,2,1,5,4,9,0,3,92.2,93.97,1.3,0.74,2,201.2087013,254.2307692,34,240.7692308,35,247.3076923,34
111001016039,"COLEGIO ORLANDO FALS BORDA (IED)",-8251126.7013,503560.001800001,236.1538462,117,2,1,5,5,9,0,3,88.12,90.7,1.22,0.92,2,257.824482571,257.6923077,126,253.0769231,100,251.9230769,85
111001016071,"COLEGIO ISABEL II (IED)",-8254668.1506,516369.738200001,263.3545151,115,2,1,5,8,9,0,3,83.76,86.76,1.54,1.09,3,249.0557781,263.2140468,116,256.9808949,153,256.3052695,127
111001016098,"COLEGIO ALQUERIA DE LA FRAGUA (IED)",-8252795.8157,513174.086399999,262.6923077,50,2,1,5,8,9,0,2,86.51,89.29,1.72,1.2,2,219.650105747,288.0769231,28,268.4615385,40,275,25
111001016101,"COLEGIO LOS PERIODISTAS (IED)",-8255254.3123,514571.861299999,270.7692308,95,2,1,5,8,9,0,2,80.82,83.88,1.97,1.42,3,285.522465006,277.6923077,87,274.6153846,97,276.9230769,106
111001016136,"COLEGIO LA CHUCUA (IED)",-8254178.6331,513041.9322,262.256894,106,2,1,5,8,9,0,2,89.77,90.93,0.77,0.34,2,342.204666539,267.4615385,80,262.1538462,100,264.2307692,98
111001016250,"COLEGIO REPUBLICA BOLIVARIANA DE VENEZUELA (IED)",-8246489.1614,514312.202100001,238.4615385,31,2,1,5,14,9,0,4,83.83,87.28,2.3,2.21,3,115.75098835,248.4615385,32,254.2307692,21,240,34
111001016292,"COLEGIO KENNEDY (IED)",-8253313.4525,514882.303100001,264.0880893,186,2,1,5,8,9,0,2,83.14,88.04,0.68,0.45,3,222.023079759,269.6703297,203,265.8003108,198,269.921377,181
111001016314,"COLEGIO SIMON RODRIGUEZ (IED)",-8244461.0739,518691.184,254.2307692,41,2,1,5,2,9,0,3,91.04,95.48,3.73,3.17,4,62.2349627659,266.5384615,43,242.3076923,47,265.7692308,54
111001017795,"COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)",-8246907.5646,522296.443399999,267.3868778,136,2,1,5,10,9,0,2,89.28,91.71,1.66,1.21,3,234.204297324,273.438914,152,274.7177822,154,271.2544379,130
111001018058,"COLEGIO ALEXANDER FLEMING (IED)",-8251084.2129,509489.040399998,249.8562975,91,2,1,5,18,9,0,3,88.95,90.75,1.5,1.23,3,356.98615353,237.993763,74,237.8846154,72,236.9982317,87
111001018252,"COLEGIO JOSE MARIA CARBONELL (IED)",-8248879.1753,508078.632399999,241.1538462,42,2,1,5,4,9,0,4,80.01,83.14,1.6,1.1,2,199.075121954,238.0769231,41,231.5384615,54,255.7692308,31
111001018309,"COLEGIO ATENAS (IED)",-8248077.5247,507801.497400001,241.1538462,25,2,1,5,4,9,0,3,86.3,89.18,1.64,1.07,2,351.773155874,254.2307692,30,249.2307692,44,254.6153846,36
111001018325,"COLEGIO JOSE JOAQUIN CASTRO MARTINEZ (IED)",-8247984.4115,508127.785100002,247.166405,49,2,1,5,4,9,0,4,86.3,89.18,1.64,1.07,2,351.773155874,245.2097902,44,255.951417,38,245.0334448,46
111001018333,"COLEGIO EL RODEO (IED)",-8248244.7098,507183.229,263.3533654,64,2,1,5,4,9,0,2,86.73,89.65,1.45,0.98,2,265.121012922,260.6410256,66,263.1983806,76,263.2376579,67
111001018341,"COLEGIO FRANCISCO JAVIER MATIZ (IED)",-8248040.0412,508735.179400001,237.1153846,92,2,1,5,4,9,0,3,86.3,89.18,1.64,1.07,2,351.773155874,238.5931174,75,237.2067308,80,238.7941788,111
111001018368,"COLEGIO LA VICTORIA (IED)",-8248042.5681,507288.9353,233.0448718,120,2,1,5,4,9,0,3,86.73,89.65,1.45,0.98,2,265.121012922,238.8461538,93,239.6193093,98,245.4904728,109
111001019526,"COLEGIO LICEO NACIONAL ANTONIA SANTOS (IED)",-8247447.9673,513621.943100002,262.1087533,58,2,1,5,14,9,0,2,83.83,87.28,2.3,2.21,2,115.75098835,265.8461538,90,254.6832579,85,261.5604396,105
111001020095,"COLEGIO MISAEL PASTRANA BORRERO (IED)",-8249702.3785,508674.990400001,229.147929,65,2,1,5,18,9,0,3,88.95,90.75,1.5,1.23,7,356.98615353,237.678733,85,239.2751479,78,241.10971,61
111001020320,"COLEGIO ISMAEL PERDOMO (IED)",-8256022.5537,511197.646299999,245.6380441,129,2,1,5,19,9,0,4,84.64,88.63,2.12,1.45,2,293.036581025,252.8923077,153,244.9099836,141,252.0530878,142
111001020338,"COLEGIO AVE MARIA",-8247146.7824,510016.985,319.6153846,52,1,1,5,4,3,1,1,80.01,83.14,1.6,1.1,3,199.075121954,319.2307692,27,318.4615385,33,318.8461538,32
111001020401,"ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL",-8246761.4589,513261.662700001,336.9230769,157,2,1,5,14,10,0,1,83.83,87.28,2.3,2.21,3,115.75098835,329.2307692,177,318.4615385,176,334.2307692,170
111001024643,"COLEGIO NUEVA ESPERANZA (IED)",-8247775.8989,502954.7883,236.9230769,63,2,1,5,5,9,0,3,85.09,87.44,1.42,1.4,1,98.59041038,245.3846154,39,250,36,237.3076923,55
111001024660,"COLEGIO FERNANDO SOTO APARICIO (IED)",-8254064.5006,514726.298900001,257.3833544,122,2,1,5,8,9,0,3,80.82,83.88,1.97,1.42,3,285.522465006,265.602122,146,264.8092065,127,260.5,120
111001025020,"COLEGIO ALBERTO LLERAS CAMARGO (IED)",-8249050.3245,528646.581599999,249.2682927,246,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,2,425.30735871,258.4526285,258,252.3076923,213,261.4903846,256
111001025216,"COLEGIO VILLA AMALIA (IED)",-8251654.5783,525012.352499999,240.3846154,76,2,1,5,10,9,0,3,88.37,90.06,0.65,0.54,2,268.783871617,261.9230769,78,258.4615385,74,257.6923077,76
111001026964,"COLEGIO JOHN F. KENNEDY (IED)",-8254528.2198,515063.782900002,248.5366587,128,2,1,5,8,9,0,3,80.82,83.88,1.97,1.42,3,285.522465006,256.6513128,165,251.9230769,165,253.9155107,122
111001027324,"COLEGIO FLORENTINO GONZALEZ (IED)",-8248367.9817,508954.693300001,257.0677837,101,2,1,5,4,9,0,3,86.3,89.18,1.64,1.07,3,351.773155874,248.997669,132,249.9797571,95,255.3389185,101
111001027383,"COLEGIO ALFREDO IRIARTE (IED)",-8250118.6065,507941.867,246.9230769,116,2,1,5,18,9,0,3,91.25,93.89,0.77,0.98,2,265.825454295,250,130,261.5384615,119,256.5384615,108
111001027391,"COLEGIO MANUEL CEPEDA VARGAS (IED)",-8257450.7772,514467.853799999,253.9400716,172,2,1,5,8,9,0,3,84.06,88.15,2.25,1.45,2,394.125463137,256.3609467,195,254.6373626,210,258.0600375,205
111001027634,"COLEGIO PARA HIJOS DE LOS EMPLEADOS DE LA CONTRALORIA GENERAL DE LA REPUBLICA (COOTRANAL)",-8246789.7307,517846.112599999,308.8461538,31,1,1,5,13,16,1,1,0,0,0,0,7,175.156915276,298.4615385,40,290,33,306.5384615,25
111001029955,"COLEGIO AGUSTIN FERNANDEZ (IED)",-8240325.3878,527100.816799998,239.6153846,91,2,1,5,1,9,0,3,71.05,78.32,0.26,0,7,152.267740971,242.3347356,128,244.6153846,117,234.6153846,102
111001030015,"COLEGIO ENRIQUE OLAYA HERRERA (IED)",-8248923.3891,509103.962400001,251.8241175,377,2,1,5,18,9,0,3,86.88,91.34,1.16,0.9,3,235.877289564,256.3586654,410,250.2713178,387,257.3813214,397
111001030066,"COLEGIO MANUELITA SAENZ (IED)",-8247146.3438,509415.154300001,253.9297659,184,2,1,5,4,9,0,3,80.01,83.14,1.6,1.1,2,199.075121954,256.025641,191,262.9214403,141,256.1312217,170
111001030821,"COLEGIO SANTA BARBARA (IED)",-8253551.704,507327.997299999,226.1538462,54,2,1,5,19,9,0,4,85.75,88.76,2.31,1.45,1,277.409159592,234.9019608,51,227.3076923,37,249.6153846,41
111001030856,"COLEGIO PANAMERICANO (IED)",-8246415.951,515193.7335,256.1538462,12,2,1,5,14,9,0,3,83.83,87.28,2.3,2.21,3,115.75098835,255.7692308,16,253.8461538,17,272.6923077,15
111001030864,"COLEGIO ALEMANIA UNIFICADA (IED)",-8248225.9469,507693.270500001,219.1504018,67,2,1,5,4,9,0,5,86.73,89.65,1.45,0.98,7,265.121012922,228.5953177,46,222.6503497,55,225.6754221,82
111001032395,"COLEGIO REPUBLICA EE.UU. DE AMERICA (IED)",-8249362.7616,510865.912599999,271.1538462,25,2,1,5,18,9,0,3,85.55,88.15,2.43,1.92,3,226.849943649,261.5384615,33,248.4615385,32,282.6923077,30
111001032409,"COLEGIO JORGE SOTO DEL CORRAL (IED)",-8245812.4981,511251.8061,226.1538462,46,2,1,5,3,9,0,4,86.87,87.24,1.35,1.24,2,231.346380648,241.5384615,37,244.2307692,36,235,48
111001032433,"COLEGIO REPUBLICA DEL ECUADOR (IED)",-8246579.1599,510042.906399999,245.7692308,41,2,1,5,4,9,0,2,80.01,83.14,1.6,1.1,2,199.075121954,252.3076923,30,260,29,246.1538462,32
111001032450,"COLEGIO BERNARDO JARAMILLO (IED)",-8251725.9753,509415.638799999,246.1538462,147,2,1,5,6,9,0,3,86.13,88.07,1.35,1.34,3,219.024920058,251.1538462,128,243.0769231,143,253.8461538,117
111001033898,"COLEGIO MANUEL ZAPATA OLIVELLA (IED)",-8255487.7247,517147.462099999,245.9615385,104,2,1,5,8,9,0,3,85.22,88.65,0.77,0.71,2,548.796445738,258.6035503,130,254.842033,112,258.0075662,122
111001033979,"COLEGIO GARCES NAVAS (IED)",-8250689.4473,524952.735800002,261.0111023,97,2,1,5,10,9,0,3,88.37,90.06,0.65,0.54,3,268.783871617,255.235732,93,257.1070234,92,258.6397749,123
111001034002,"COLEGIO GUILLERMO LEON VALENCIA (IED)",-8249720.007,524285.672200002,268.8461538,32,2,1,5,10,9,0,3,86.17,87.71,1.45,1.31,3,268.675374031,274.2307692,30,252.6923077,34,248.4615385,31
111001034045,"COLEGIO LA FLORESTA SUR (IED)",-8251813.7574,514932.390700001,254.0060501,89,2,1,5,8,9,0,3,83.14,88.04,0.68,0.45,3,222.023079759,248.5296981,79,249.5179487,75,259.9759615,80
111001035530,"COLEGIO JOSE FELIX RESTREPO (IED)",-8247655.2108,509784.467399999,256.9230769,106,2,1,5,4,9,0,3,80.01,83.14,1.6,1.1,3,199.075121954,250,110,265.7692308,82,258.8461538,91
