H_Trans,M_Trans,H_Primero,M_Primero,H_Segundo,M_Segundo,H_Tercero,M_Tercero,H_Cuarto,M_Cuarto,H_Quinto,M_Quinto,H_Sexto,M_Sexto,H_Septimo,M_Septimo,H_Octavo,M_Octavo,H_Noveno,M_Noveno,H_Decimo,M_Decimo,H_Once,M_Once,H_Acelerac,M_Acelerac,Thombre,Tmujer,relacion,COD_LOCA,Shape_Leng,Shape_Area
0.00000000000,1.22000000000,0.88000000000,2.36000000000,2.88000000000,6.84000000000,0.00000000000,1.22000000000,0.70000000000,0.76000000000,0.72000000000,0.00000000000,2.13000000000,3.23000000000,2.60000000000,0.84000000000,0.72000000000,0.93000000000,0.85000000000,2.08000000000,3.57000000000,1.03000000000,2.27000000000,1.43000000000,0.00000000000,0.00000000000,1.39000000000,1.99000000000,0.30703400000,"02",37232.43035120000,38483358.63400000334
1.92000000000,0.57000000000,1.42000000000,0.49000000000,0.87000000000,1.28000000000,0.75000000000,0.57000000000,0.75000000000,0.28000000000,1.00000000000,0.79000000000,0.50000000000,0.48000000000,1.71000000000,1.55000000000,1.15000000000,1.07000000000,0.93000000000,1.47000000000,3.35000000000,1.05000000000,4.17000000000,2.62000000000,1.79000000000,0.00000000000,1.36000000000,1.05000000000,0.85161400000,"03",44046.62299470001,45728005.27960000187
0.94000000000,0.80000000000,0.84000000000,0.60000000000,1.02000000000,0.79000000000,0.98000000000,0.80000000000,0.46000000000,0.62000000000,0.58000000000,0.22000000000,1.65000000000,1.21000000000,0.96000000000,1.09000000000,1.36000000000,0.56000000000,1.95000000000,0.62000000000,3.14000000000,1.70000000000,2.07000000000,0.87000000000,4.43000000000,4.72000000000,1.34000000000,0.86000000000,0.66565200000,"04",40559.18560840001,49698272.17870000005
0.59000000000,0.75000000000,1.24000000000,0.52000000000,0.86000000000,0.90000000000,0.79000000000,0.75000000000,0.73000000000,0.59000000000,0.66000000000,0.66000000000,1.52000000000,0.64000000000,1.57000000000,1.40000000000,1.78000000000,1.60000000000,1.37000000000,1.46000000000,3.93000000000,2.08000000000,2.13000000000,1.20000000000,7.87000000000,8.30000000000,1.44000000000,1.11000000000,0.62562600000,"05",109620.54598800000,217601346.88900002837
0.90000000000,0.73000000000,1.13000000000,0.93000000000,0.82000000000,1.07000000000,0.75000000000,0.73000000000,0.59000000000,0.66000000000,1.17000000000,0.63000000000,1.64000000000,1.23000000000,1.63000000000,1.09000000000,2.15000000000,1.24000000000,2.18000000000,1.26000000000,4.27000000000,2.36000000000,2.44000000000,1.18000000000,7.07000000000,5.42000000000,1.67000000000,1.14000000000,0.83089200000,"19",78305.37780630002,131567192.69400000572
1.19000000000,1.11000000000,1.13000000000,1.14000000000,0.81000000000,1.22000000000,0.73000000000,1.11000000000,0.78000000000,0.57000000000,0.74000000000,0.83000000000,1.19000000000,0.81000000000,1.07000000000,0.84000000000,1.59000000000,0.78000000000,1.99000000000,1.11000000000,2.75000000000,2.19000000000,1.67000000000,0.97000000000,8.46000000000,9.15000000000,1.34000000000,1.06000000000,0.82047600000,"07",34322.72090160000,24230456.50659999624
1.09000000000,0.93000000000,1.17000000000,0.75000000000,0.89000000000,0.95000000000,0.71000000000,0.93000000000,0.63000000000,0.66000000000,0.78000000000,0.60000000000,1.74000000000,1.27000000000,1.14000000000,0.95000000000,1.50000000000,1.45000000000,1.80000000000,1.06000000000,2.88000000000,1.74000000000,1.77000000000,1.12000000000,13.72000000000,10.22000000000,1.47000000000,1.06000000000,0.84310000000,"08",31622.35184000000,39069992.49140000343
0.91000000000,0.00000000000,0.61000000000,0.57000000000,0.52000000000,1.07000000000,0.32000000000,0.00000000000,0.86000000000,0.59000000000,0.20000000000,0.23000000000,0.68000000000,0.95000000000,0.49000000000,0.46000000000,0.67000000000,0.83000000000,1.14000000000,0.32000000000,1.82000000000,1.05000000000,0.88000000000,0.39000000000,5.34000000000,0.00000000000,0.78000000000,0.57000000000,0.92022700000,"09",35892.56763160001,33699667.11330000311
1.71000000000,0.95000000000,1.21000000000,1.48000000000,0.72000000000,1.45000000000,1.10000000000,0.95000000000,1.03000000000,0.84000000000,0.67000000000,0.64000000000,1.32000000000,1.09000000000,1.47000000000,1.15000000000,1.65000000000,1.07000000000,1.64000000000,1.14000000000,2.41000000000,1.24000000000,1.79000000000,0.43000000000,2.20000000000,2.08000000000,1.38000000000,1.03000000000,0.83833500000,"10",32557.71919650000,36334775.46190000325
1.56000000000,1.60000000000,1.73000000000,1.73000000000,1.14000000000,1.33000000000,1.43000000000,1.60000000000,1.36000000000,1.09000000000,0.88000000000,0.89000000000,2.34000000000,1.39000000000,1.68000000000,1.51000000000,1.78000000000,1.09000000000,2.46000000000,1.41000000000,2.73000000000,1.72000000000,1.26000000000,0.96000000000,18.05000000000,10.33000000000,1.92000000000,1.39000000000,0.76403900000,"11",66142.29732960000,101850181.23399999738
